"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
0,0.709492819262783,0.539083453917534,0.668597517117847,0.70053563181349,0.622912481465892,0.730040170831948,0.533871642792233,0.600936543738558,0.754690863541923,0.768470919334577,0.56346180172482,0.563134969445498,0.651972154874866,0.714072920297221,0.711564723567944,0.487188808433855,0.667623799631225
0.709492819262783,0,0.702901696015944,0.542974517749303,0.608084558113448,0.731210185531918,0.590605138405876,0.550053049085,0.620377293848267,0.502146007193232,0.511747016579215,0.645687562347668,0.665135482914588,0.755340654013164,0.605169756872382,0.360040837343356,0.668936946641439,0.710220736629168
0.539083453917534,0.702901696015944,0,0.635905243761822,0.665074947672582,0.546154115936047,0.661958867799529,0.567776884628969,0.634114105291502,0.682081063519407,0.624707928192409,0.597595932608012,0.577823697301487,0.699483257637714,0.650930105816237,0.723110452124874,0.668677506697252,0.594967132944183
0.668597517117847,0.542974517749303,0.635905243761822,0,0.526323611560696,0.693162460821644,0.56497961870561,0.558251850249303,0.624868631219243,0.613049176739298,0.552220194798266,0.664679168947538,0.668440765864501,0.804307483485338,0.544267987709132,0.524510205843641,0.716191284420052,0.692700495483071
0.70053563181349,0.608084558113448,0.665074947672582,0.526323611560696,0,0.641664914686725,0.69400040870129,0.602841683542978,0.590532125943847,0.651409973949058,0.679259443578854,0.715526557411859,0.701024540780269,0.792167545146286,0.650878544676332,0.612157245355005,0.725837798741051,0.584323790095557
0.622912481465892,0.731210185531918,0.546154115936047,0.693162460821644,0.641664914686725,0,0.752685399268049,0.615603874724712,0.589943341767717,0.702308987433888,0.793233164376864,0.659996868160006,0.608281709748126,0.707836577508012,0.763406139619652,0.756667392241853,0.635609293773599,0.488194764295825
0.730040170831948,0.590605138405876,0.661958867799529,0.56497961870561,0.69400040870129,0.752685399268049,0,0.641639547846998,0.640161901721781,0.534725678775573,0.426119358742383,0.656417401996839,0.707589062961298,0.751795394629765,0.441617800903198,0.552657398913959,0.69827187502602,0.731907471420402
0.533871642792233,0.550053049085,0.567776884628969,0.558251850249303,0.602841683542978,0.615603874724712,0.641639547846998,0,0.510785685846576,0.583010142530368,0.659048340645686,0.559228941273401,0.580607968654679,0.662270656280824,0.605723101703257,0.531529445857981,0.536166447472489,0.594319422573467
0.600936543738558,0.620377293848267,0.634114105291502,0.624868631219243,0.590532125943847,0.589943341767717,0.640161901721781,0.510785685846576,0,0.546339841696389,0.727177754637659,0.586977114393465,0.549494358050312,0.671929073709105,0.694475908736398,0.555290470511149,0.501161053317161,0.535557933486242
0.754690863541923,0.502146007193232,0.682081063519407,0.613049176739298,0.651409973949058,0.702308987433888,0.534725678775573,0.583010142530368,0.546339841696389,0,0.573802553267647,0.706465011681228,0.727779193113322,0.713113801054468,0.642545431537762,0.385134696141654,0.597890163729387,0.683216264183557
0.768470919334577,0.511747016579215,0.624707928192409,0.552220194798266,0.679259443578854,0.793233164376864,0.426119358742383,0.659048340645686,0.727177754637659,0.573802553267647,0,0.685066685690106,0.699119525244854,0.785621473198771,0.437860364896299,0.485093066699525,0.788039610118234,0.763377990715998
0.56346180172482,0.645687562347668,0.597595932608012,0.664679168947538,0.715526557411859,0.659996868160006,0.656417401996839,0.559228941273401,0.586977114393465,0.706465011681228,0.685066685690106,0,0.430899383305513,0.712927941848753,0.659170207524947,0.655646156273614,0.617706628376837,0.669465441359897
0.563134969445498,0.665135482914588,0.577823697301487,0.668440765864501,0.701024540780269,0.608281709748126,0.707589062961298,0.580607968654679,0.549494358050312,0.727779193113322,0.699119525244854,0.430899383305513,0,0.714567082342043,0.74486426645005,0.670443630514329,0.613501554846983,0.650139207299498
0.651972154874866,0.755340654013164,0.699483257637714,0.804307483485338,0.792167545146286,0.707836577508012,0.751795394629765,0.662270656280824,0.671929073709105,0.713113801054468,0.785621473198771,0.712927941848753,0.714567082342043,0,0.753356219610227,0.703189602127897,0.441732024062697,0.589971751963972
0.714072920297221,0.605169756872382,0.650930105816237,0.544267987709132,0.650878544676332,0.763406139619652,0.441617800903198,0.605723101703257,0.694475908736398,0.642545431537762,0.437860364896299,0.659170207524947,0.74486426645005,0.753356219610227,0,0.544317568980435,0.756086090855598,0.687237230155623
0.711564723567944,0.360040837343356,0.723110452124874,0.524510205843641,0.612157245355005,0.756667392241853,0.552657398913959,0.531529445857981,0.555290470511149,0.385134696141654,0.485093066699525,0.655646156273614,0.670443630514329,0.703189602127897,0.544317568980435,0,0.591251606834901,0.682022085130165
0.487188808433855,0.668936946641439,0.668677506697252,0.716191284420052,0.725837798741051,0.635609293773599,0.69827187502602,0.536166447472489,0.501161053317161,0.597890163729387,0.788039610118234,0.617706628376837,0.613501554846983,0.441732024062697,0.756086090855598,0.591251606834901,0,0.594441615748544
0.667623799631225,0.710220736629168,0.594967132944183,0.692700495483071,0.584323790095557,0.488194764295825,0.731907471420402,0.594319422573467,0.535557933486242,0.683216264183557,0.763377990715998,0.669465441359897,0.650139207299498,0.589971751963972,0.687237230155623,0.682022085130165,0.594441615748544,0
