"X1","X2","X3","X4","X5","X6","X7","X8"
0,0.47939812480073,0.680913346582912,0.555028183180238,0.535788163277261,0.514071283615357,0.673394042054664,0.530091228048429
0.47939812480073,0,0.694609838579933,0.566046158448485,0.579393478072071,0.566765078877434,0.662081283450086,0.574262448555263
0.680913346582912,0.694609838579933,0,0.66534921162479,0.670589133609397,0.677111270998829,0.758943077859774,0.656565910360782
0.555028183180238,0.566046158448485,0.66534921162479,0,0.605901010662356,0.481860521738051,0.684226513884176,0.584273770482836
0.535788163277261,0.579393478072071,0.670589133609397,0.605901010662356,0,0.611039524744985,0.744117983649755,0.620118206709179
0.514071283615357,0.566765078877434,0.677111270998829,0.481860521738051,0.611039524744985,0,0.731059791047848,0.516693934434514
0.673394042054664,0.662081283450086,0.758943077859774,0.684226513884176,0.744117983649755,0.731059791047848,0,0.693403960806481
0.530091228048429,0.574262448555263,0.656565910360782,0.584273770482836,0.620118206709179,0.516693934434514,0.693403960806481,0
