"X1","X2","X3","X4","X5","X6","X7","X8"
0,0.323988651430109,0.497163884804352,0.369804588541751,0.343123998940268,0.39662994870486,0.494183652541752,0.364644010590114
0.323988651430109,0,0.520055144530938,0.377561762179087,0.417189265692598,0.380716429137594,0.443659043470643,0.399361729692702
0.497163884804352,0.520055144530938,0,0.509681081189586,0.504866284868821,0.542674747648603,0.606807412037065,0.493456480421509
0.369804588541751,0.377561762179087,0.509681081189586,0,0.410398219111979,0.365545224105628,0.487576480545297,0.432527091541899
0.343123998940268,0.417189265692598,0.504866284868821,0.410398219111979,0,0.477158733841618,0.563657850012112,0.447416879910461
0.39662994870486,0.380716429137594,0.542674747648603,0.365545224105628,0.477158733841618,0,0.475678096286384,0.414022002334589
0.494183652541752,0.443659043470643,0.606807412037065,0.487576480545297,0.563657850012112,0.475678096286384,0,0.523043106862719
0.364644010590114,0.399361729692702,0.493456480421509,0.432527091541899,0.447416879910461,0.414022002334589,0.523043106862719,0
