"X1","X2","X3","X4","X5","X6","X7","X8"
0,0.159223238179412,0.274827001105707,0.17823299480761,0.161835174436011,0.214149292088908,0.274871846398615,0.181815272522129
0.159223238179412,0,0.292080984308802,0.173392291782446,0.214669645407248,0.16942697108146,0.209322432446892,0.201112000536028
0.274827001105707,0.292080984308802,0,0.284911244219233,0.282812189311052,0.320992512407438,0.356556043803944,0.271613312697418
0.17823299480761,0.173392291782446,0.284911244219233,0,0.196539817482918,0.183630182540517,0.254198000058811,0.226902405653567
0.161835174436011,0.214669645407248,0.282812189311052,0.196539817482918,0,0.26652172950927,0.323302697051147,0.230028221248272
0.214149292088908,0.16942697108146,0.320992512407438,0.183630182540517,0.26652172950927,0,0.211605650167488,0.227431146790938
0.274871846398615,0.209322432446892,0.356556043803944,0.254198000058811,0.323302697051147,0.211605650167488,0,0.290611221915023
0.181815272522129,0.201112000536028,0.271613312697418,0.226902405653567,0.230028221248272,0.227431146790938,0.290611221915023,0
